cmd,conds,short,long,params,dirs,pri,desc
$progname," $database; and $has_db_opt",k,check, , ,187,Check database validity
$progname," $has_db_opt; and $database", , ,$listinstalled, ,188, 
$progname," $files; and $has_file_opt", , ,--list, ,189,List files owned by given packages
$progname," $files; and $has_file_opt", , ,-l, ,190,List files owned by given packages
$progname," $files; and $has_file_opt", , ,--search, ,191,Search packages for matching files
$progname," $files; and $has_file_opt", , ,-s, ,192,Search packages for matching files
$progname, $files,y,refresh, , ,193,Refresh the files database
$progname, $files,l,list,$listall, ,194,List files owned by given packages
$progname, $files,s,search, , ,195,Search packages for matching files
$progname, $files,o,owns, , ,196,Search for packages that include the given files
$progname, $files,q,quiet, , ,197,Show less information
$progname, $files, ,machinereadable, , ,198,Show in machine readable format
$progname, $upgrade, , , ,@k,199,Package file
