cmd,conds,short,long,params,dirs,pri,desc
rustup, __fish_should_complete_switches,v,verbose, , ,101, 
rustup, __fish_should_complete_switches,h,help, , ,102, 
rustup, __fish_should_complete_switches,V,version, , ,103, 
rustup, __fish_is_nth_token 1, , ,$subcmds, ,104, 
rustup, __fish_prev_arg_in default, , ,$__rustup_toolchains_short $__rustup_toolchains, ,105, 
rustup, __fish_prev_arg_in toolchain, , ,add install list remove uninstall link help, ,106, 
rustup, __fish_prev_arg_in target, , ,list add install remove uninstall help, ,107, 
rustup, __fish_prev_arg_in component, , ,list add install remove uninstall help, ,108, 
rustup, __fish_prev_arg_in override, , ,list set unset help, ,109, 
rustup, __fish_prev_arg_in run, , ,$__rustup_toolchains_short $__rustup_toolchains, ,110, 
rustup, __fish_prev_arg_in self, , ,update remove uninstall upgrade-data help, ,111, 
rustup, __fish_prev_arg_in set, , ,default-host profile help, ,112, 
rustup, __fish_prev_arg_in --toolchain, , ,$__rustup_toolchains_short $__rustup_toolchains, ,114, 
