cmd,conds,short,long,params,dirs,pri,desc
wajig, __fish_wajig_no_subcommand, , ,addcdrom,@f,106,Add a CD-ROM to the list of available sources of packages
wajig, __fish_wajig_no_subcommand, , ,auto-alts,@f,107,Mark the alternative to be auto set (using set priorities)
wajig, __fish_wajig_no_subcommand, , ,auto-clean,@f,108,Remove superseded deb files from the download cache
wajig, __fish_wajig_no_subcommand, , ,auto-download,@f,109,Do an update followed by a download of all updated packages
wajig, __fish_wajig_no_subcommand, , ,auto-install,@f,110,Perform an install without asking questions (non-interactive)
wajig, __fish_wajig_no_subcommand, , ,available,@f,111,List versions of packages available for installation
wajig, __fish_wajig_no_subcommand, , ,bug,@f,112,Check reported bugs in package using the Debian Bug Tracker
wajig, __fish_wajig_no_subcommand, , ,build,@f,113,Retrieve/unpack sources and build .deb for the named packages
wajig, __fish_wajig_no_subcommand, , ,build-depend,@f,114,Retrieve packages required to build listed packages
wajig, __fish_wajig_no_subcommand, , ,changelog,@f,115,Retrieve latest changelog for the package
wajig, __fish_wajig_no_subcommand, , ,clean,@f,116,Remove all deb files from the download cache
wajig, __fish_wajig_no_subcommand, , ,commands,@f,117,List all the JIG commands and one line descriptions for each
wajig, __fish_wajig_no_subcommand, , ,daily-upgrade,@f,118,Perform an update then a dist-upgrade
wajig, __fish_wajig_no_subcommand, , ,dependents,@f,119,List of packages which depend/recommend/suggest the package
wajig, __fish_wajig_no_subcommand, , ,describe,@f,120,One line description of packages (-v and -vv for more detail)
wajig, __fish_wajig_no_subcommand, , ,describe-new,@f,121,One line description of new packages
wajig, __fish_wajig_no_subcommand, , ,detail,@f,122,Provide a detailed description of package (describe -vv)
wajig, __fish_wajig_no_subcommand, , ,detail-new,@f,123,Provide a detailed description of new packages (describe -vv)
wajig, __fish_wajig_no_subcommand, , ,dist-upgrade,@f,124,Upgrade to new distribution (installed and new rqd packages)
wajig, __fish_wajig_no_subcommand, , ,docs,@f,125,Equivalent to help with -verbose=2
wajig, __fish_wajig_no_subcommand, , ,download,@f,126,Download package files ready for an install
wajig, __fish_wajig_no_subcommand, , ,file-download,@f,127,Download packages listed in file ready for an install
wajig, __fish_wajig_no_subcommand, , ,file-install,@f,128,Install packages listed in a file
wajig, __fish_wajig_no_subcommand, , ,file-remove,@f,129,Remove packages listed in a file
wajig, __fish_wajig_no_subcommand, , ,find-file,@f,130,Search for a file within installed packages
wajig, __fish_wajig_no_subcommand, , ,find-pkg,@f,131,Search for an unofficial Debian package at apt-get.org
wajig, __fish_wajig_no_subcommand, , ,fix-configure,@f,132,Perform dpkg --configure -a (to fix interrupted configure)
wajig, __fish_wajig_no_subcommand, , ,fix-install,@f,133,Perform apt-get -f install (to fix broken dependencies)
wajig, __fish_wajig_no_subcommand, , ,fix-missing,@f,134,Perform apt-get --fix-missing upgrade
