cmd,conds,short,long,params,dirs,pri,desc
hugo, __fish_hugo_command, , ,import,@f,185,Import your site from others
hugo, __fish_hugo_using_command import,h,help, ,@f,186,Help for import
hugo, __fish_hugo_using_command import, , ,jekyll,@f,187,Import from Jekyll
hugo, __fish_hugo_using_command import jekyll, ,force, ,@f,188,Allow import into non-empty target directory
hugo, __fish_hugo_using_command import jekyll,h,help, ,@f,189,Help for jekyll
hugo, __fish_hugo_command, , ,list,@f,190,List various types of content
hugo, __fish_hugo_using_command list,h,help, ,@f,191,Help for list
hugo, __fish_hugo_using_command list,s,source, ,@D @f,192,Source directory
hugo, __fish_hugo_using_command list, , ,drafts,@f,193,List all drafts
hugo, __fish_hugo_using_command list drafts,h,help, ,@f,194,Help for drafts
hugo, __fish_hugo_using_command list, , ,expired,@f,195,List all expired posts
hugo, __fish_hugo_using_command list expired,h,help, ,@f,196,Help for expired
hugo, __fish_hugo_using_command list, , ,future,@f,197,List all posts dated in the future
hugo, __fish_hugo_using_command list future,h,help, ,@f,198,Help for future
hugo, __fish_hugo_command, , ,new,@f,199,Create new content
hugo, __fish_hugo_using_command new, ,editor, ,@r,200,Editor to use
hugo, __fish_hugo_using_command new,h,help, ,@f,201,Help for new
hugo, __fish_hugo_using_command new,k,kind, ,@r,202,Content type to create
hugo, __fish_hugo_using_command new,s,source, ,@D @f,203,Source directory
hugo, __fish_hugo_using_command new, , ,site,@f,204,Create a new site
hugo, __fish_hugo_using_command new site, ,force, ,@f,205,Create site inside non-empty directory
hugo, __fish_hugo_using_command new site,f,format, ,@r,206,Config and front matter format
hugo, __fish_hugo_using_command new site,h,help, ,@f,207,Help for site
hugo, __fish_hugo_using_command new, , ,theme,@f,208,Create a new theme
hugo, __fish_hugo_using_command new theme,h,help, ,@f,209,Help for theme
hugo, __fish_hugo_command, , ,server,@f,210,Start high performance web server
hugo, __fish_hugo_using_command server, ,appendPort, ,@f,211,Append port to baseurl
hugo, __fish_hugo_using_command server, ,bind, ,@r,212,Interface to which the server will bind
hugo, __fish_hugo_using_command server, ,disableFastRender, ,@f,213,Enable full re-renders on changes
hugo, __fish_hugo_using_command server, ,disableLiveReload, ,@f,214,Watch without enabling live browser reload on rebuild
hugo, __fish_hugo_using_command server,h,help, ,@f,215,Help for server
hugo, __fish_hugo_using_command server, ,liveReloadPort, ,@r,216,Port for live reloading
hugo, __fish_hugo_using_command server, ,meminterval, ,@f,217,Interval to poll memory usage
hugo, __fish_hugo_using_command server, ,memstats, ,@f,218,Memory usage log file
hugo, __fish_hugo_using_command server, ,navigateToChanged, ,@f,219,Navigate to changed content file on live browser reload
hugo, __fish_hugo_using_command server, ,noHTTPCache, ,@f,220,Prevent HTTP caching
hugo, __fish_hugo_using_command server,p,port, ,@r,221,Port on which the server will listen
hugo, __fish_hugo_using_command server, ,renderToDisk, ,@r,222,Render to destination directory
hugo, __fish_hugo_command, , ,undraft,@f,223,Reset the content draft status
hugo, __fish_hugo_using_command undraft,h,help, ,@f,224,Help for undraft
hugo, __fish_hugo_command, , ,version,@f,225,Print the version number of Hugo
hugo, __fish_hugo_using_command version,h,help, ,@f,226,Help for version
