cmd,conds,short,long,params,dirs,pri,desc
zypper, __fish_zypper_is_subcommand_pa, ,unneeded, , ,413,Show packages which are unneeded
zypper, __fish_zypper_is_subcommand_pa,N,sort-by-name, , ,414,Sort the list by package name
zypper, __fish_zypper_is_subcommand_pa,R,sort-by-repo, , ,415,Sort the list by repository
zypper, __fish_zypper_is_subcommand_pa,r,repo, ,@f,416,Just another means to specify repository
zypper, __fish_zypper_is_subcommand_pa,i,installed-only, , ,417,Show only installed packages
zypper, __fish_zypper_is_subcommand_pa,u,not-installed-only, , ,418,Show only packages which are not installed
zypper, __fish_zypper_is_subcommand_pt,r,repo, ,@f,419,Just another means to specify repository
zypper, __fish_zypper_is_subcommand_pt,i,installed-only, , ,420,Show only installed patterns
zypper, __fish_zypper_is_subcommand_pt,u,not-installed-only, , ,421,Show only patterns which are not installed
zypper, __fish_zypper_is_subcommand_pd, ,xmlfwd, ,@r,422,XML output only: Literally forward the XML tags found in a product file
zypper, __fish_zypper_is_subcommand_pd,r,repo, ,@f,423,Just another means to specify repository
zypper, __fish_zypper_is_subcommand_pd,i,installed-only, , ,424,Show only installed products
zypper, __fish_zypper_is_subcommand_pd,u,not-installed-only, , ,425,Show only products which are not installed
zypper, __fish_zypper_is_subcommand_al,r,repo, ,@f,426,Restrict the lock to the specified repository
zypper, __fish_zypper_is_subcommand_al,t,type,$__fish_zypper_package_types,@f,427,Type of package
zypper, __fish_zypper_is_subcommand_rl,r,repo, ,@f,428,Remove only locks with specified repository
zypper, __fish_zypper_is_subcommand_rl,t,type,$__fish_zypper_package_types,@f,429,Type of package
zypper, __fish_zypper_is_subcommand_cl,d,only-duplicates, , ,430,Clean only duplicate locks
zypper, __fish_zypper_is_subcommand_cl,e,only-empty, , ,431,Clean only locks which doesn't lock anything
zypper, __fish_zypper_is_subcommand_lloc,p,packages, , ,432,Show corresponding packages
zypper, __fish_zypper_is_subcommand_lloc,a,all, , ,433,List all available locales
zypper, __fish_zypper_is_subcommand_aloc,n,no-packages, , ,434,Do not install corresponding packages for given locale(s)
zypper, __fish_zypper_is_subcommand_rloc,n,no-packages, , ,435,Do not remove corresponding packages for given locale(s)
zypper, __fish_zypper_is_subcommand_vcmp,m,match, , ,436,Takes missing release number as any release
zypper, __fish_zypper_is_subcommand_tos,l,label, , ,437,Show the operating system label
zypper, __fish_zypper_is_subcommand_clean,r,repo, ,@f,438,Clean only specified repositories
zypper, __fish_zypper_is_subcommand_clean,m,metadata, , ,439,Clean metadata cache
zypper, __fish_zypper_is_subcommand_clean,M,raw-metadata, , ,440,Clean raw metadata cache
zypper, __fish_zypper_is_subcommand_clean,a,all, , ,441,Clean both metadata and package caches
zypper, __fish_zypper_is_subcommand_patch, ,updatestack-only, , ,442,Consider only patches which affect the package management itself
zypper, __fish_zypper_is_subcommand_patch, ,with-update, , ,443,Additionally try to update all packages not covered by patches
zypper, __fish_zypper_is_subcommand_patch, ,details, , ,444,Show the detailed installation summary
zypper, __fish_zypper_is_subcommand_patch, ,replacefiles, , ,445,Install even if it replaces files from other installed packages
zypper, __fish_zypper_is_subcommand_patch,r,repo, ,@f,446,Load only the specified repository
zypper, __fish_zypper_is_subcommand_patch,g,category,$__fish_zypper_patch_category,@f,447,Select patches with the specified category
zypper, __fish_zypper_is_subcommand_patch, ,severity,$__fish_zypper_patch_severity,@f,448,Select patches with the specified severity
zypper, __fish_zypper_is_subcommand_patch, ,date, ,@r,449,"Select patches issued up to, but not including, the specified date"
zypper, __fish_zypper_is_subcommand_patch,b,bugzilla, , ,450,Select applicable patches for the specified Bugzilla issues
zypper, __fish_zypper_is_subcommand_patch, ,cve, , ,451,Select applicable patches for the specified CVE issues
zypper, __fish_zypper_is_subcommand_patch,y,no-confirm, , ,452,Don't require user interaction
zypper, __fish_zypper_is_subcommand_patch, ,without-optional, , ,453,Whether applicable optional patches should be treated as needed or be excluded
zypper, __fish_zypper_is_subcommand_patch, ,with-interactive, , ,454,Do not skip interactive patches
zypper, __fish_zypper_is_subcommand_patch, ,skip-interactive, , ,455,Skip interactive patches
zypper, __fish_zypper_is_subcommand_patch,l,auto-agree-with-licenses, , ,456,Automatically say 'yes' to third party license confirmation prompt
zypper, __fish_zypper_is_subcommand_patch,D,dry-run, , ,457,"Test the update, do not actually update"
zypper, __fish_zypper_is_subcommand_patch, ,download,$__fish_zypper_download_modes,@f,458,Set the download-install mode
zypper, __fish_zypper_is_subcommand_patch,d,download-only, , ,459,"Only download the packages, do not install"
zypper, __fish_zypper_is_subcommand_sourcedownload,d,directory, ,@r,460,Download all source rpms to this directory
zypper, __fish_zypper_is_subcommand_sourcedownload, ,delete, , ,461,Delete extraneous source rpms in the local directory
zypper, __fish_zypper_is_subcommand_sourcedownload, ,no-delete, , ,462,Do not delete extraneous source rpms
zypper, __fish_zypper_is_subcommand_sourcedownload, ,status, , ,463,Show which source rpms are missing or extraneous
zypper, __fish_zypper_is_subcommand_download, ,all-matches, , ,464,Download all versions matching the commandline arguments
zypper, __fish_zypper_is_subcommand_download, ,from, ,@f,465,Select packages from the specified repository
zypper, __fish_zypper_is_subcommand_download,D,dry-run, , ,466,"Don't change anything, just report what would be done"
zypper, __fish_zypper_is_subcommand_download,r,repo, ,@f,467,Work only with the specified repository
zypper, __fish_zypper_is_subcommand_ps,s,short, , ,468,Create a short table not showing the deleted files
zypper, __fish_zypper_is_subcommand_ps, ,print, ,@f,469,For each associated system service print <format>
zypper, __fish_zypper_is_subcommand_ps,d,debugFile, ,@r,470,Write debug output to file
