cmd,conds,short,long,params,dirs,pri,desc
alacritty, __fish_alacritty_needs_command, ,embed, , ,101,X11 window ID to embed Alacritty within (decimal or hexadecimal with '0x' prefix)
alacritty, __fish_alacritty_needs_command, ,config-file, ,@r,102,Specify alternative configuration file [default: $XDG_CONFIG_HOME/alacritty/alacritty.toml]
alacritty, __fish_alacritty_needs_command, ,socket, ,@r,103,Path for IPC socket creation
alacritty, __fish_alacritty_needs_command, ,working-directory, ,@r,104,Start the shell in the specified working directory
alacritty, __fish_alacritty_needs_command,e,command, , ,105,Command and args to execute (must be last argument)
alacritty, __fish_alacritty_needs_command,T,title, , ,106,Defines the window title [default: Alacritty]
alacritty, __fish_alacritty_needs_command, ,class, , ,107,Defines window class/app_id on X11/Wayland [default: Alacritty]
alacritty, __fish_alacritty_needs_command,o,option, , ,108,Override configuration file options [example: 'cursor.style='Beam'']
alacritty, __fish_alacritty_needs_command, ,print-events, , ,109,Print all events to STDOUT
alacritty, __fish_alacritty_needs_command, ,ref-test, , ,110,Generates ref test
alacritty, __fish_alacritty_needs_command, ,daemon, , ,111,Do not spawn an initial window
alacritty, __fish_alacritty_needs_command, ,hold, , ,112,Remain open after child process exit
alacritty, __fish_alacritty_needs_command,h,help, , ,113,Print help
alacritty, __fish_alacritty_needs_command,V,version, , ,114,Print version
alacritty, __fish_alacritty_needs_command, , ,msg,@f,115,Send a message to the Alacritty socket
alacritty, __fish_alacritty_needs_command, , ,migrate,@f,116,Migrate the configuration file
alacritty, __fish_alacritty_needs_command, , ,help,@f,117,Print this message or the help of the given subcommand(s)
alacritty," __fish_alacritty_using_subcommand msg; and create-window config get-config help",s,socket, ,@r,117,IPC socket connection path override
alacritty," __fish_alacritty_using_subcommand msg; and create-window config get-config help",h,help, , ,117,Print help
alacritty," __fish_alacritty_using_subcommand msg; and create-window config get-config help", , ,create-window,@f,117,Create a new window in the same Alacritty process
alacritty," __fish_alacritty_using_subcommand msg; and create-window config get-config help", , ,config,@f,117,Update the Alacritty configuration
alacritty," __fish_alacritty_using_subcommand msg; and create-window config get-config help", , ,get-config,@f,117,Read runtime Alacritty configuration
alacritty," __fish_alacritty_using_subcommand msg; and create-window config get-config help", , ,help,@f,117,Print this message or the help of the given subcommand(s)
alacritty," __fish_alacritty_using_subcommand msg; and create-window", ,working-directory, ,@r,118,Start the shell in the specified working directory
alacritty," __fish_alacritty_using_subcommand msg; and create-window",e,command, , ,119,Command and args to execute (must be last argument)
alacritty," __fish_alacritty_using_subcommand msg; and create-window",T,title, , ,120,Defines the window title [default: Alacritty]
alacritty," __fish_alacritty_using_subcommand msg; and create-window", ,class, , ,121,Defines window class/app_id on X11/Wayland [default: Alacritty]
alacritty," __fish_alacritty_using_subcommand msg; and create-window",o,option, , ,122,Override configuration file options [example: 'cursor.style='Beam'']
alacritty," __fish_alacritty_using_subcommand msg; and create-window", ,hold, , ,123,Remain open after child process exit
alacritty," __fish_alacritty_using_subcommand msg; and create-window",h,help, , ,124,Print help
alacritty," __fish_alacritty_using_subcommand msg; and config",w,window-id, , ,125,Window ID for the new config
alacritty," __fish_alacritty_using_subcommand msg; and config",r,reset, , ,126,Clear all runtime configuration changes
alacritty," __fish_alacritty_using_subcommand msg; and config",h,help, , ,127,Print help (see more with '--help')
alacritty," __fish_alacritty_using_subcommand msg; and get-config",w,window-id, , ,128,Window ID for the config request
alacritty," __fish_alacritty_using_subcommand msg; and get-config",h,help, , ,129,Print help (see more with '--help')
alacritty," __fish_alacritty_using_subcommand msg; and help", , ,create-window,@f,130,Create a new window in the same Alacritty process
alacritty," __fish_alacritty_using_subcommand msg; and help", , ,config,@f,131,Update the Alacritty configuration
alacritty," __fish_alacritty_using_subcommand msg; and help", , ,get-config,@f,132,Read runtime Alacritty configuration
alacritty," __fish_alacritty_using_subcommand msg; and help", , ,help,@f,133,Print this message or the help of the given subcommand(s)
alacritty, __fish_alacritty_using_subcommand migrate,c,config-file, ,@r,134,Path to the configuration file
alacritty, __fish_alacritty_using_subcommand migrate,d,dry-run, , ,135,Only output TOML config to STDOUT
alacritty, __fish_alacritty_using_subcommand migrate,i,skip-imports, , ,136,Do not recurse over imports
alacritty, __fish_alacritty_using_subcommand migrate, ,skip-renames, , ,137,Do not move renamed fields to their new location
alacritty, __fish_alacritty_using_subcommand migrate,s,silent, , ,138,Do not output to STDOUT
alacritty, __fish_alacritty_using_subcommand migrate,h,help, , ,139,Print help
alacritty," __fish_alacritty_using_subcommand help; and msg migrate help", , ,msg,@f,139,Send a message to the Alacritty socket
alacritty," __fish_alacritty_using_subcommand help; and msg migrate help", , ,migrate,@f,139,Migrate the configuration file
alacritty," __fish_alacritty_using_subcommand help; and msg migrate help", , ,help,@f,139,Print this message or the help of the given subcommand(s)
alacritty," __fish_alacritty_using_subcommand help; and msg", , ,create-window,@f,140,Create a new window in the same Alacritty process
alacritty," __fish_alacritty_using_subcommand help; and msg", , ,config,@f,141,Update the Alacritty configuration
alacritty," __fish_alacritty_using_subcommand help; and msg", , ,get-config,@f,142,Read runtime Alacritty configuration
