cmd,conds,short,long,params,dirs,pri,desc
optipng," __fish_should_complete_switches; and __fish_is_first_arg", , ,-?,@f @r,102, 
optipng," __fish_should_complete_switches; and __fish_is_first_arg", , ,-h,@f @r,103, 
optipng," __fish_should_complete_switches; and __fish_is_first_arg", , ,-help,@f @r,104, 
optipng, __fish_should_complete_switches, , ,-v,@f @r,105, 
optipng, __fish_should_complete_switches, , ,-backup,@f @r,106, 
optipng, __fish_should_complete_switches, , ,-keep,@f @r,107, 
optipng, __fish_should_complete_switches, , ,-clobber,@f @r,108, 
optipng, __fish_should_complete_switches, , ,-fix,@f @r,109, 
optipng, __fish_should_complete_switches, , ,-force,@f @r,110, 
optipng, __fish_should_complete_switches, , ,-preserve,@f @r,111, 
optipng, __fish_should_complete_switches, , ,-quiet,@f @r,112, 
optipng, __fish_should_complete_switches, , ,-silent,@f @r,113, 
optipng, __fish_should_complete_switches, , ,-simulate,@f @r,114, 
optipng, __fish_should_complete_switches, , ,-full,@f @r,115, 
optipng, __fish_should_complete_switches, , ,-nb,@f @r,116, 
optipng, __fish_should_complete_switches, , ,-nc,@f @r,117, 
optipng, __fish_should_complete_switches, , ,-np,@f @r,118, 
optipng, __fish_should_complete_switches, , ,-nx,@f @r,119, 
optipng, __fish_should_complete_switches, , ,-nz,@f @r,120, 
optipng, __fish_should_complete_switches, , ,-snip,@f @r,121, 
optipng, __fish_should_complete_switches, , ,-strip,@f @r,122, 
optipng, __fish_should_complete_switches, , ,-o$n,@f @r,123, 
optipng, __fish_should_complete_switches, , ,-i0,@f @r,124, 
optipng, __fish_should_complete_switches, , ,-i1,@f @r,125, 
optipng, __fish_should_complete_switches, , ,-f$n,@f @r,126, 
optipng, __fish_should_complete_switches, , ,-out,@f @r,127, 
optipng, __fish_should_complete_switches, , ,-dir,@f @r,128, 
optipng, __fish_should_complete_switches, , ,-log,@f @r,129, 
optipng, __fish_prev_arg_in -out -dir -log, , , ,@f @r,130, 
optipng, __fish_prev_arg_in -dir, , , ,@D @f @r,131, 
